"","ShannonWiener","Pielou","Richness"
"1",0,0,1
"2",2.19722457733622,1,9
"3",2.52321095295289,0.983727396259413,13
"4",2.69231099414179,0.971045929944797,16
"5",2.71595570997465,0.958613199981017,17
"6",2.94810191888398,0.953756528216222,22
"7",2.95510480011812,0.95602206851203,22
"8",2.92570984475727,0.94651234620818,22
"9",3.06280493477141,0.929295065045062,27
"10",3.01896539563264,0.915993575644613,27
"11",3.03515921847892,0.910856224223564,28
"12",3.03800423602262,0.91171001862154,28
"13",3.06569006470205,0.910430867820236,29
"14",3.0552229050636,0.90732239141456,29
"15",3.03954892785832,0.902667624504654,29
"16",3.0314459763924,0.900261256939988,29
"17",3.04060120745221,0.893979639007682,30
"18",3.0689777534805,0.893706810984065,31
"19",3.05383796590533,0.889298003765623,31
"20",3.05456032757739,0.889508360307173,31
"21",3.0526413943003,0.888949554125663,31
"22",3.08345947426023,0.881868384396396,33
"23",3.11223228025373,0.882562136947835,34
