"","Entropy","evenness_log2","entropy","evenness","Node"
"54",3.92014059872921,0.571461344179308,2.71723440340773,0.824444447307229,54
"55",3.92233410923266,0.571781104766767,2.71875482902872,0.824905764321028,55
"56",3.93651845144587,0.567585857520592,2.72858666584191,0.818853301923668,56
"57",3.92899543261449,0.566501153067351,2.72337210654964,0.817288404188147,57
"58",3.92966128190091,0.566597158368195,2.72383363810519,0.817426910559574,58
"59",3.95397481223993,0.564161633373614,2.74068649310914,0.81391319072793,59
"60",3.95122455740006,0.563769221095758,2.73878016172107,0.813347059480684,60
"61",3.96245907548361,0.559736819629463,2.74656733625563,0.807529533882387,61
"62",3.95942096685993,0.55930765651981,2.74446147982889,0.806910382392357,62
"63",3.953732185974,0.558504059546314,2.74051831739699,0.805751037023821,63
"64",3.94525870873222,0.557307096470566,2.73464495053731,0.804024184330313,64
"65",3.93800313273122,0.556282174078179,2.72961576848888,0.80254553387752,65
"66",3.93385081880282,0.555695618369183,2.72673760379661,0.801699312864947,66
"67",3.92719563481528,0.554755507329984,2.72212458177953,0.800343019330809,67
"68",3.91770727978618,0.553415182656258,2.71554775524296,0.798409339570843,68
"69",3.90818683471808,0.552070324944832,2.70894868558634,0.796469120019868,69
"70",3.95451814190252,0.543387973991512,2.74106310053289,0.783943135356255,70
"71",3.98735072167503,0.543261149393171,2.76382091063271,0.783760166137167,71
"72",3.98967626472322,0.543577995659655,2.76543285423983,0.784217278674546,72
"73",3.98621414299701,0.543106294934134,2.76303309432655,0.783536758377054,73
"74",3.97712289621623,0.541867647641662,2.75673152225268,0.781749768070793,74
"75",3.97929927088119,0.542164170291542,2.75824007021554,0.782177559827287,75
"76",3.99342798392373,0.539653074061524,2.76803334782592,0.778554813749045,76
"77",3.99848437004175,0.540336370298045,2.77153816760745,0.779540601840932,77
"78",3.99680765945417,0.540109787515898,2.77037596039105,0.779213711984778,78
"79",4.00842285284736,0.541679410117255,2.7784269989432,0.781478198727822,79
"80",4.0064402398894,0.541411489127632,2.77705275636125,0.781091670444744,80
"81",4.02578554146135,0.544025722188546,2.79046189760293,0.784863211517452,81
"82",4.05493240860761,0.539531649315029,2.81066496638751,0.778379634869435,82
"83",4.05937834321282,0.540123206014026,2.81374665342407,0.779233070785483,83
"84",4.06239000034164,0.540523923997496,2.81583417507172,0.779811184633031,84
"85",4.07257196910328,0.541878692424111,2.8228917780114,0.781765702323661,85
"86",4.0900800295767,0.544208238712844,2.83502744076563,0.785126527201937,86
"87",4.10396438185674,0.546055630168597,2.84465134040244,0.787791749693733,87
"88",4.10530787464641,0.546234389469028,2.8455825786417,0.788049644849977,88
"89",4.10251734661501,0.545863093960366,2.84364833200446,0.787513978660927,89
"90",4.09953572211824,0.545466371988142,2.84158162739104,0.786941629838987,90
"91",4.10842977947148,0.546649776530894,2.84774651816918,0.78864892170418,91
"92",4.11938367988065,0.548107254821196,2.85533918335392,0.790751618405803,92
"93",4.14729877267263,0.543892088469394,2.87468845121776,0.784670418813536,93
"94",4.14515317582947,0.54361070696977,2.8732012368153,0.78426447111943,94
"95",4.14539433458791,0.543642333420618,2.87336839532878,0.784310098443229,95
"96",4.14937436061742,0.544164288743348,2.87612713914969,0.785063120798898,96
"97",4.14444291678073,0.543517560973172,2.8727089227582,0.78413008985206,97
"98",4.15024219479433,0.544278099724615,2.87672867596261,0.785227315337172,98
"99",4.15921159641222,0.545454380201542,2.88294579140536,0.786924329347928,99
"100",4.19489744088345,0.539226663772348,2.9076813338865,0.777939633739467,100
"101",4.23321655482319,0.534289987042151,2.93424211967538,0.770817514702339,101
"102",4.25737042680877,0.537338536952855,2.95098430794179,0.775215642540414,102
"103",4.255613197154,0.537116750470326,2.94976628916099,0.774895672281934,103
"104",4.25463324802762,0.536993067450746,2.94908704018695,0.774717235402944,104
"105",4.25364198629578,0.536867956625206,2.94839994991232,0.774536738635376,105
"106",4.25418058732863,0.536935935462371,2.94877327969969,0.774634811366639,106
"107",4.24868145624883,0.536241869700481,2.9449615724962,0.77363348613391,107
"108",4.2454396858911,0.535832713821023,2.94271454851272,0.773043198975665,108
"109",4.24192782868774,0.535389469277452,2.94028031459368,0.772403732270754,109
"110",4.25529176753334,0.537076181643847,2.94954349112568,0.774837143837158,110
"111",4.25351773242523,0.536852274082622,2.94831382369228,0.774514113508962,111
"112",4.25121630247993,0.536561802059817,2.94671859401444,0.774095050962144,112
"113",4.24862274826615,0.536234459947896,2.94492087922352,0.773622796120601,113
"114",4.24690649560503,0.536017845323959,2.94373126353035,0.773310287276863,114
"115",4.24187762117048,0.535383132400187,2.94024551339465,0.772394590089349,115
"116",4.23816629060642,0.534914711582754,2.93767301507804,0.77171880169899,116
"117",4.23361621007985,0.534340429016743,2.93451913958973,0.770890287088936,117
"118",4.23173465230855,0.53410295062077,2.93321494312549,0.770547678184748,118
"119",4.22861957080459,0.533709784612173,2.93105573316381,0.769980459533899,119
"120",4.2313566358931,0.534055239764711,2.93295292211292,0.770478845969316,120
"121",4.23052387672084,0.533950134136026,2.93237569744058,0.770327210600042,121
"122",4.22581332976523,0.533355598505902,2.9291105950994,0.769469476994829,122
"123",4.22262318718632,0.532952958760196,2.92689935676525,0.768888590630436,123
"124",4.22256287182998,0.532945346135012,2.92685754934605,0.768877607933834,124
"125",4.21618923072188,0.532140905213799,2.92243967798208,0.767717045006111,125
"126",4.21529301293223,0.532027790237274,2.92181846714801,0.767553854590429,126
"127",4.21534974806499,0.532034950989142,2.92185779294532,0.767564185371637,127
"128",4.21088150945491,0.531470997995439,2.91876064595068,0.766750573184328,128
"129",4.20889555644114,0.531220343488105,2.91738408821846,0.76638895516962,129
"130",4.20912325917264,0.531249082695722,2.9175419197248,0.766430417081929,130
"131",4.23235433678651,0.528147906894709,2.93364447567423,0.761956366132882,131
"132",4.23725761220678,0.528759777840304,2.9370431672073,0.762839109311756,132
"133",4.23663453270429,0.52868202486669,2.93661128140688,0.76272693548231,133
"134",4.23296434955283,0.52822402929375,2.9340673043033,0.76206618754048,134
"135",4.23278771753987,0.528201987701645,2.93394487232153,0.762034388244857,135
"136",4.22908313808161,0.527739699875269,2.93137705351487,0.761367447890281,136
"137",4.23593874814469,0.528595199159399,2.93612900030112,0.762601672464979,137
"138",4.24325175233179,0.526628063868835,2.94119798853483,0.759763696136524,138
"139",4.23969537525651,0.526186683511774,2.93873289579209,0.759126918884246,139
"140",4.24011882376003,0.526239237514829,2.93902640792842,0.759202738283834,140
"141",4.23811778970816,0.525990890079896,2.93763939681716,0.758844448671037,141
"142",4.23243138569314,0.525285153038684,2.93369788190662,0.757826285341509,142
