"","V1","V2"
"1","4","Joe"
"2","6","Jerry Cruncher"
"3","8","Jarvis Lorry"
"4","9","Jarvis Lorry"
"5","10","Doctor Manette"
"6","10","Jarvis Lorry"
"7","11","Doctor Manette"
"8","11","Jarvis Lorry"
"9","12","Doctor Manette"
"10","12","Jarvis Lorry"
"11","15","Doctor Manette"
"12","15","Jarvis Lorry"
"13","15","Thérèse Defarge"
"14","16","Ernest Defarge"
"15","16","Jarvis Lorry"
"16","18","Ernest Defarge"
"17","18","Jarvis Lorry"
"18","19","Doctor Manette"
"19","19","Ernest Defarge"
"20","19","Jarvis Lorry"
"21","20","Jarvis Lorry"
"22","21","Doctor Manette"
"23","21","Ernest Defarge"
"24","21","Jarvis Lorry"
"25","21","Thérèse Defarge"
"26","23","Jerry Cruncher"
"27","24","Jerry Cruncher"
"28","25","Jerry Cruncher"
"29","25","Young Jerry Cruncher"
"30","26","Jarvis Lorry"
"31","26","Jerry Cruncher"
"32","27","Jarvis Lorry"
"33","27","Jerry Cruncher"
"34","28","Jerry Cruncher"
"35","29","Jarvis Lorry"
"36","30","Doctor Manette"
"37","30","Jarvis Lorry"
"38","31","Doctor Manette"
"39","32","Jerry Cruncher"
"40","32","Roger Cly"
"41","32","Solomon Pross"
"42","33","Doctor Manette"
"43","33","Jarvis Lorry"
"44","33","Jerry Cruncher"
"45","33","Sydney Carton"
"46","34","Charles St Evrémonde"
"47","34","Doctor Manette"
"48","34","Jarvis Lorry"
"49","34","Mr Stryver"
"50","34","Sydney Carton"
"51","35","Charles St Evrémonde"
"52","35","Doctor Manette"
"53","35","Jarvis Lorry"
"54","35","Sydney Carton"
"55","36","Charles St Evrémonde"
"56","37","Mr Stryver"
"57","37","Sydney Carton"
"58","38","Doctor Manette"
"59","38","Mr Stryver"
"60","38","Sydney Carton"
"61","40","Doctor Manette"
"62","40","Jarvis Lorry"
"63","40","Lucie Manette"
"64","41","Doctor Manette"
"65","41","Jarvis Lorry"
"66","41","Lucie Manette"
"67","41","Miss Pross"
"68","41","Solomon Pross"
"69","42","Doctor Manette"
"70","42","Jarvis Lorry"
"71","42","Lucie Manette"
"72","42","Miss Pross"
"73","43","Charles St Evrémonde"
"74","43","Doctor Manette"
"75","43","Jarvis Lorry"
"76","43","Lucie Manette"
"77","43","Miss Pross"
"78","43","Sydney Carton"
"79","44","Charles St Evrémonde"
"80","44","Doctor Manette"
"81","44","Jarvis Lorry"
"82","44","Jerry Cruncher"
"83","44","Lucie Manette"
"84","44","Sydney Carton"
"85","46","Marquis St Evrémonde II"
"86","47","Ernest Defarge"
"87","47","Marquis St Evrémonde II"
"88","48","Marquis St Evrémonde II"
"89","49","Marquis St Evrémonde II"
"90","50","Charles St Evrémonde"
"91","50","Marquis St Evrémonde II"
"92","50","Théophile Gabelle"
"93","51","Charles St Evrémonde"
"94","51","Marquis St Evrémonde II"
"95","52","Marquis St Evrémonde II"
"96","53","Charles St Evrémonde"
"97","53","Marquis St Evrémonde II"
"98","54","Marquis St Evrémonde II"
"99","54","Théophile Gabelle"
"100","55","Jacques"
"101","55","Marquis St Evrémonde II"
"102","56","Charles St Evrémonde"
"103","56","Doctor Manette"
"104","56","Lucie Manette"
"105","56","Miss Pross"
"106","56","Mr Stryver"
"107","56","Sydney Carton"
"108","57","Charles St Evrémonde"
"109","57","Doctor Manette"
"110","57","Lucie Manette"
"111","58","Charles St Evrémonde"
"112","58","Doctor Manette"
"113","58","Lucie Manette"
"114","58","Miss Pross"
"115","58","Mr Stryver"
"116","58","Sydney Carton"
"117","59","Doctor Manette"
"118","59","Mr Stryver"
"119","59","Sydney Carton"
"120","60","Doctor Manette"
"121","60","Mr Stryver"
"122","60","Sydney Carton"
"123","61","Doctor Manette"
"124","61","Jarvis Lorry"
"125","61","Mr Stryver"
"126","62","Doctor Manette"
"127","62","Jarvis Lorry"
"128","62","Mr Stryver"
"129","63","Jarvis Lorry"
"130","63","Mr Stryver"
"131","64","Doctor Manette"
"132","64","Lucie Manette"
"133","64","Mr Stryver"
"134","64","Sydney Carton"
"135","65","Doctor Manette"
"136","65","Lucie Manette"
"137","65","Sydney Carton"
"138","66","Jerry Cruncher"
"139","66","Mrs Cruncher"
"140","66","Roger Cly"
"141","67","Jerry Cruncher"
"142","67","Mrs Cruncher"
"143","67","Roger Cly"
"144","68","Jerry Cruncher"
"145","68","Mrs Cruncher"
"146","69","Jerry Cruncher"
"147","69","Mrs Cruncher"
"148","70","Ernest Defarge"
"149","70","Jacques"
"150","70","Marquis St Evrémonde II"
"151","70","Thérèse Defarge"
"152","71","Ernest Defarge"
"153","71","Jacques"
"154","71","Marquis St Evrémonde II"
"155","72","Ernest Defarge"
"156","72","Jacques"
"157","72","Marquis St Evrémonde II"
"158","73","Ernest Defarge"
"159","73","Jacques"
"160","73","Thérèse Defarge"
"161","74","Thérèse Defarge"
"162","75","Ernest Defarge"
"163","75","Jacques"
"164","75","Marquis St Evrémonde II"
"165","75","Solomon Pross"
"166","75","Thérèse Defarge"
"167","76","Ernest Defarge"
"168","76","Thérèse Defarge"
"169","77","Doctor Manette"
"170","77","Ernest Defarge"
"171","77","Gaspard"
"172","77","Thérèse Defarge"
"173","78","Charles St Evrémonde"
"174","78","Doctor Manette"
"175","78","Ernest Defarge"
"176","78","Gaspard"
"177","78","Marquis St Evrémonde II"
"178","78","Solomon Pross"
"179","78","Thérèse Defarge"
"180","79","Charles St Evrémonde"
"181","79","Lucie Manette"
"182","80","Charles St Evrémonde"
"183","80","Doctor Manette"
"184","80","Jarvis Lorry"
"185","80","Lucie Manette"
"186","80","Miss Pross"
"187","81","Charles St Evrémonde"
"188","81","Doctor Manette"
"189","81","Jarvis Lorry"
"190","81","Lucie Manette"
"191","81","Miss Pross"
"192","81","Solomon Pross"
"193","82","Doctor Manette"
"194","82","Ernest Defarge"
"195","82","Jarvis Lorry"
"196","82","Lucie Manette"
"197","82","Miss Pross"
"198","83","Jarvis Lorry"
"199","83","Lucie Manette"
"200","83","Miss Pross"
"201","84","Doctor Manette"
"202","84","Jarvis Lorry"
"203","84","Miss Pross"
"204","85","Doctor Manette"
"205","85","Jarvis Lorry"
"206","85","Miss Pross"
"207","86","Doctor Manette"
"208","86","Jarvis Lorry"
"209","86","Lucie Manette"
"210","86","Miss Pross"
"211","87","Charles St Evrémonde"
"212","87","Jarvis Lorry"
"213","87","Miss Pross"
"214","87","Mr Stryver"
"215","87","Sydney Carton"
"216","88","Charles St Evrémonde"
"217","88","Sydney Carton"
"218","89","Lucie Manette"
"219","89","Miss Pross"
"220","89","Mr Stryver"
"221","89","Sydney Carton"
"222","90","Charles St Evrémonde"
"223","90","Jarvis Lorry"
"224","90","Lucie Manette"
"225","91","Ernest Defarge"
"226","91","Jacques"
"227","91","Thérèse Defarge"
"228","92","Doctor Manette"
"229","92","Ernest Defarge"
"230","92","Jacques"
"231","92","Thérèse Defarge"
"232","93","Charles St Evrémonde"
"233","93","Ernest Defarge"
"234","93","Lucie Manette"
"235","94","Ernest Defarge"
"236","94","Thérèse Defarge"
"237","95","Ernest Defarge"
"238","95","Foulon"
"239","95","Jacques"
"240","95","The Vengeance"
"241","95","Thérèse Defarge"
"242","96","Foulon"
"243","97","Jacques"
"244","97","Marquis St Evrémonde II"
"245","98","Marquis St Evrémonde II"
"246","98","Théophile Gabelle"
"247","99","Marquis St Evrémonde II"
"248","99","Théophile Gabelle"
"249","100","Charles St Evrémonde"
"250","100","Jarvis Lorry"
"251","100","Lucie Manette"
"252","100","Marquis St Evrémonde II"
"253","101","Charles St Evrémonde"
"254","101","Doctor Manette"
"255","101","Jarvis Lorry"
"256","101","Jerry Cruncher"
"257","101","Marquis St Evrémonde II"
"258","101","Mr Stryver"
"259","102","Charles St Evrémonde"
"260","102","Jarvis Lorry"
"261","102","Marquis St Evrémonde II"
"262","102","Mr Stryver"
"263","103","Charles St Evrémonde"
